I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
-253, -444, -190, 348, -31, -317, 224, -322, -814, -1063, -985, -712, 185, 107, -19, 
-239, -419, -180, 329, -29, -300, 219, -307, -790, -1019, -946, -692, 175, 97, -24, 
-234, -405, -170, 319, -31, -287, 209, -307, -751, -971, -912, -668, 165, 87, -19, 
-224, -405, -180, 314, -21, -292, 195, -292, -717, -927, -863, -639, 165, 73, -14, 
-214, -385, -170, 300, -21, -278, 185, -268, -663, -873, -819, -600, 161, 68, -14, 
-204, -370, -165, 287, -19, -268, 170, -258, -614, -814, -775, -566, 151, 63, -4, 
-190, -351, -161, 270, -14, -256, 156, -244, -566, -756, -727, -531, 141, 63, -4, 
-165, -341, -175, 253, 4, -258, 136, -219, -522, -702, -678, -483, 141, 48, -9, 
-146, -312, -165, 229, 9, -239, 126, -209, -478, -653, -624, -448, 131, 43, -4, 
-131, -297, -165, 214, 17, -231, 117, -190, -439, -600, -570, -419, 122, 39, 0, 
-122, -268, -146, 195, 12, -207, 112, -170, -395, -551, -531, -385, 112, 34, 0, 
-112, -248, -136, 180, 12, -192, 87, -161, -356, -497, -473, -351, 102, 29, -4, 
-97, -224, -126, 161, 14, -175, 68, -141, -317, -439, -429, -322, 92, 24, -4, 
-82, -204, -122, 143, 19, -163, 53, -126, -278, -395, -385, -292, 82, 24, -4, 
-73, -180, -107, 126, 17, -143, 39, -112, -244, -351, -351, -258, 78, 19, -4, 
-63, -156, -92, 109, 14, -124, 34, -97, -209, -307, -302, -229, 58, 4, 4, 
-53, -141, -87, 97, 17, -114, 29, -82, -180, -273, -268, -209, 53, 4, 4, 
-39, -122, -82, 80, 21, -102, 14, -68, -151, -234, -234, -185, 48, 4, 4, 
-34, -107, -73, 70, 19, -90, 9, -63, -122, -200, -204, -165, 43, 0, 4, 
-29, -97, -68, 63, 19, -82, 9, -39, -97, -170, -175, -146, 48, -9, 4, 
-19, -92, -73, 56, 26, -82, 4, -29, -68, -141, -146, -126, 43, -14, 4, 
-9, -87, -78, 48, 34, -82, 0, -19, -53, -112, -126, -117, 34, -14, 9, 
0, -82, -82, 41, 41, -82, -4, -9, -29, -92, -107, -92, 29, -19, 9, 
4, -73, -78, 34, 41, -75, 0, -4, -14, -58, -73, -78, 14, -19, 4, 
14, -58, -73, 21, 43, -65, 0, -4, 0, -39, -53, -63, 14, -19, 4, 
19, -43, -63, 12, 41, -53, -4, 4, 14, -14, -34, -48, 9, -19, 4, 
24, -29, -53, 2, 39, -41, -4, 14, 29, 4, -14, -34, 9, -24, 4, 
14, -29, -43, 7, 29, -36, -9, 24, 43, 34, 9, -19, 0, -24, 4, 
19, -29, -48, 4, 34, -39, -9, 29, 53, 39, 19, -9, 0, -24, 4, 
19, -29, -48, 4, 34, -39, -14, 29, 68, 48, 29, 4, -4, -29, 4, 
19, -29, -48, 4, 34, -39, -19, 29, 73, 63, 43, 19, -4, -29, 9, 
39, -34, -73, -2, 56, -53, -14, 39, 82, 82, 58, 34, -4, -29, 19, 
39, -24, -63, -7, 51, -43, -9, 48, 87, 92, 73, 39, -9, -29, 19, 
39, -24, -63, -7, 51, -43, -4, 53, 92, 102, 78, 43, -9, -29, 19, 
39, -24, -63, -7, 51, -43, 0, 53, 97, 112, 97, 48, -9, -29, 24, 
34, -14, -48, -9, 41, -31, 9, 73, 112, 122, 92, 58, -14, -19, 43, 
43, -4, -48, -19, 46, -26, 0, 68, 117, 117, 87, 48, -24, -29, 34, 
43, 0, -43, -21, 43, -21, 0, 68, 122, 126, 102, 48, -24, -29, 39, 
43, 4, -39, -24, 41, -17, 0, 78, 131, 141, 107, 53, -14, -29, 48, 
48, 9, -39, -29, 43, -14, 9, 78, 136, 146, 117, 58, -9, -29, 58, 
39, 19, -19, -29, 29, 0, 9, 78, 136, 136, 107, 58, -14, -19, 48, 
39, 19, -19, -29, 29, 0, 9, 78, 136, 136, 107, 58, -19, -19, 48, 
39, 19, -19, -29, 29, 0, 9, 78, 136, 136, 107, 58, -24, -19, 48, 
39, 19, -19, -29, 29, 0, 9, 78, 136, 136, 107, 58, -29, -19, 48, 
34, 29, -4, -31, 19, 12, 19, 82, 136, 136, 117, 58, -29, -9, 58, 
39, 29, -9, -34, 24, 9, 19, 82, 136, 136, 117, 68, -34, 0, 58, 
39, 29, -9, -34, 24, 9, 19, 82, 136, 141, 117, 68, -34, 9, 58, 
39, 29, -9, -34, 24, 9, 19, 82, 141, 141, 122, 68, -34, 19, 58, 
48, 29, -19, -39, 34, 4, 14, 87, 141, 146, 126, 78, -29, 29, 58, 
48, 29, -19, -39, 34, 4, 14, 87, 141, 151, 126, 78, -29, 24, 58, 
43, 29, -14, -36, 29, 7, 14, 87, 141, 156, 131, 78, -29, 24, 58, 
43, 29, -14, -36, 29, 7, 14, 87, 141, 156, 136, 78, -29, 29, 58, 
43, 24, -19, -34, 31, 2, 14, 82, 141, 156, 136, 78, -19, 19, 68, 
39, 24, -14, -31, 26, 4, 19, 78, 141, 151, 131, 82, -24, 14, 68, 
39, 24, -14, -31, 26, 4, 19, 73, 136, 151, 126, 82, -24, 9, 68, 
34, 24, -9, -29, 21, 7, 24, 68, 126, 146, 122, 82, -24, 4, 63, 
34, 39, 4, -36, 14, 21, 14, 58, 117, 146, 122, 73, -34, 4, 53, 
29, 39, 9, -34, 9, 24, 14, 58, 117, 146, 126, 73, -29, 4, 53, 
24, 34, 9, -29, 7, 21, 14, 58, 122, 151, 126, 78, -24, 4, 53, 
19, 29, 9, -24, 4, 19, 14, 63, 126, 151, 126, 78, -24, 4, 53, 
9, 14, 4, -12, 2, 9, 9, 58, 117, 136, 107, 58, -14, -4, 43, 
14, 9, -4, -12, 9, 2, 4, 48, 107, 122, 97, 53, -14, -4, 43, 
14, 4, -9, -9, 12, -2, 0, 43, 97, 107, 87, 48, -14, 0, 43, 
14, 0, -14, -7, 14, -7, -4, 39, 87, 92, 78, 48, -14, 0, 43, 
14, 0, -14, -7, 14, -7, -14, 34, 82, 102, 87, 48, -14, 9, 39, 
14, 0, -14, -7, 14, -7, -14, 24, 78, 97, 87, 48, -14, 9, 34, 
14, 4, -9, -9, 12, -2, -14, 14, 73, 97, 87, 48, -19, 14, 29, 
14, 4, -9, -9, 12, -2, -14, 9, 68, 102, 87, 48, -19, 14, 24, 
4, 9, 4, -7, 0, 7, -29, 4, 68, 92, 78, 39, -9, 4, 24, 
0, 14, 14, -7, -7, 14, -34, 0, 63, 92, 78, 39, -9, 4, 24, 
0, 19, 19, -9, -9, 19, -39, -4, 63, 92, 78, 39, -9, 4, 19, 
0, 29, 29, -14, -14, 29, -43, -9, 68, 92, 78, 39, -9, 9, 19, 
0, 24, 24, -12, -12, 24, -39, -9, 68, 87, 73, 34, 0, 19, 29, 
0, 14, 14, -7, -7, 14, -39, -9, 68, 82, 63, 24, -4, 19, 29, 
0, 4, 4, -2, -2, 4, -34, -9, 68, 78, 58, 19, -4, 14, 29, 
0, -9, -9, 4, 4, -9, -29, -9, 68, 68, 53, 14, 0, 14, 29, 
0, -19, -19, 9, 9, -19, -24, 0, 58, 68, 53, 19, 9, 9, 29, 
0, -24, -24, 12, 12, -24, -24, 0, 58, 68, 53, 24, 4, 0, 29, 
0, -24, -24, 12, 12, -24, -24, 0, 58, 68, 53, 29, 4, -4, 29, 
0, -24, -24, 12, 12, -24, -24, 0, 58, 68, 53, 34, 4, -9, 29, 
9, -9, -19, 0, 14, -14, -24, -9, 53, 68, 53, 34, 4, -4, 29, 
9, -4, -14, -2, 12, -9, -24, -9, 53, 68, 48, 34, 4, -4, 29, 
9, 0, -9, -4, 9, -4, -24, -9, 53, 68, 48, 29, 4, -4, 29, 
9, 4, -4, -7, 7, 0, -19, -9, 53, 63, 48, 29, 4, -4, 29, 
-4, 0, 4, 2, -4, 2, -9, -4, 43, 53, 43, 14, -4, 9, 29, 
-4, 0, 4, 2, -4, 2, -9, -4, 43, 53, 39, 9, -4, 9, 34, 
-4, -4, 0, 4, -2, -2, -9, -4, 43, 53, 34, 4, -4, 14, 34, 
-4, -4, 0, 4, -2, -2, -4, -4, 43, 53, 29, 0, -4, 14, 34, 
-4, -9, -4, 7, 0, -7, 4, 9, 43, 43, 29, 9, 4, 0, 24, 
-4, -24, -19, 14, 7, -21, 4, 9, 43, 43, 29, 9, 4, 0, 19, 
-4, -29, -24, 17, 9, -26, 4, 9, 43, 43, 29, 9, 4, 0, 19, 
-4, -34, -29, 19, 12, -31, 4, 9, 43, 43, 29, 9, 4, 0, 24, 
0, -43, -43, 21, 21, -43, 4, 9, 43, 39, 19, -4, 4, -9, 24, 
0, -43, -43, 21, 21, -43, 9, 9, 48, 39, 19, -9, 4, -9, 24, 
0, -43, -43, 21, 21, -43, 9, 9, 48, 39, 19, -14, 9, -9, 24, 
0, -43, -43, 21, 21, -43, 9, 9, 43, 34, 19, -19, 9, -9, 24, 
9, -43, -53, 17, 31, -48, 19, 14, 43, 43, 29, -14, 9, -14, 24, 
9, -43, -53, 17, 31, -48, 19, 14, 43, 43, 29, -9, 9, -19, 24, 
9, -43, -53, 17, 31, -48, 19, 14, 43, 43, 29, -4, 9, -24, 24, 
9, -43, -53, 17, 31, -48, 19, 14, 43, 43, 29, 0, 9, -29, 24, 
0, -34, -34, 17, 17, -34, 29, 14, 34, 34, 24, -9, 9, -19, 34, 
0, -34, -34, 17, 17, -34, 29, 14, 34, 34, 19, -14, 9, -14, 34, 
0, -34, -34, 17, 17, -34, 29, 14, 34, 29, 9, -14, 9, -9, 34, 
0, -34, -34, 17, 17, -34, 34, 14, 29, 29, 4, -14, 9, -4, 29, 
9, -43, -53, 17, 31, -48, 43, 24, 39, 39, 9, -14, 0, 9, 34, 
9, -53, -63, 21, 36, -58, 43, 24, 39, 39, 14, -14, 0, 9, 39, 
4, -53, -58, 24, 31, -56, 43, 24, 39, 39, 19, -14, 0, 9, 48, 
4, -53, -58, 24, 31, -56, 43, 24, 39, 39, 24, -14, 0, 4, 53, 
4, -63, -68, 29, 36, -65, 43, 24, 29, 34, 19, -24, 9, 9, 48, 
4, -63, -68, 29, 36, -65, 43, 24, 29, 29, 14, -24, 9, 9, 39, 
4, -63, -68, 29, 36, -65, 43, 24, 29, 24, 9, -24, 9, 9, 34, 
4, -63, -68, 29, 36, -65, 39, 24, 29, 19, 4, -24, 9, 9, 24, 
-4, -73, -68, 39, 31, -70, 43, 24, 34, 19, 4, -34, 9, 14, 24, 
-4, -73, -68, 39, 31, -70, 48, 19, 34, 19, 4, -34, 9, 14, 29, 
-4, -73, -68, 39, 31, -70, 48, 19, 34, 19, 4, -34, 9, 14, 34, 
-4, -73, -68, 39, 31, -70, 53, 24, 34, 19, 4, -34, 14, 14, 39, 
-4, -68, -63, 36, 29, -65, 53, 14, 34, 19, 14, -29, 9, 24, 43, 
0, -63, -63, 31, 31, -63, 53, 14, 34, 19, 14, -24, 9, 29, 43, 
0, -58, -58, 29, 29, -58, 43, 9, 34, 19, 14, -19, 4, 29, 43, 
0, -48, -48, 24, 24, -48, 43, 9, 34, 19, 14, -14, 4, 24, 43, 
-19, -58, -39, 39, 9, -48, 53, 19, 29, 29, 24, -14, 9, 24, 53, 
-9, -58, -48, 34, 19, -53, 53, 9, 29, 19, 9, -14, 0, 24, 53, 
-9, -68, -58, 39, 24, -63, 43, 9, 34, 19, 0, -24, 9, 24, 39, 
-9, -68, -58, 39, 24, -63, 34, 14, 29, 24, 9, -24, 19, 24, 29, 
0, -58, -58, 29, 29, -58, 29, 24, 39, 43, 19, -19, 14, 24, 34, 
9, -29, -39, 9, 24, -34, 24, 34, 68, 68, 43, 0, 0, 29, 53, 
0, -4, -4, 2, 2, -4, 29, 58, 126, 126, 92, 24, -19, 39, 87, 
-4, 4, 9, 0, -7, 7, 19, 92, 195, 209, 151, 53, -29, 53, 122, 
4, 39, 34, -21, -14, 36, 9, 126, 297, 312, 239, 117, -39, 53, 151, 
48, 107, 58, -78, -4, 82, -4, 165, 400, 444, 356, 200, -63, 58, 180, 
87, 165, 78, -126, 4, 122, -24, 224, 531, 605, 497, 312, -92, 48, 209, 
141, 219, 78, -180, 31, 148, -53, 312, 668, 780, 653, 405, -126, 24, 219, 
204, 248, 43, -226, 80, 146, -63, 405, 814, 951, 795, 502, -156, 9, 224, 
244, 292, 48, -268, 97, 170, -78, 478, 956, 1102, 941, 590, -165, 9, 244, 
283, 366, 82, -324, 100, 224, -107, 546, 1093, 1263, 1083, 683, -200, 4, 273, 
341, 463, 122, -402, 109, 292, -151, 595, 1215, 1420, 1239, 810, -244, -9, 297, 
414, 590, 175, -502, 119, 383, -214, 658, 1371, 1639, 1454, 966, -287, -29, 322, 
517, 732, 214, -624, 151, 473, -283, 751, 1571, 1893, 1688, 1141, -346, -53, 341, 
610, 854, 244, -732, 183, 549, -346, 849, 1732, 2098, 1859, 1273, -395, -102, 341, 
707, 956, 248, -832, 229, 602, -419, 902, 1830, 2230, 1995, 1390, -424, -151, 312, 
805, 1088, 283, -946, 261, 685, -522, 907, 1893, 2371, 2156, 1542, -458, -214, 234, 
912, 1302, 390, -1107, 261, 846, -668, 849, 1952, 2571, 2396, 1747, -507, -278, 141, 
1000, 1576, 575, -1288, 212, 1076, -844, 712, 2005, 2845, 2698, 2020, -570, -356, 43, 
1073, 1844, 771, -1459, 151, 1307, -1019, 561, 2064, 3123, 3001, 2293, -639, -434, -78, 
1107, 2010, 902, -1559, 102, 1456, -1122, 458, 2083, 3318, 3230, 2488, -673, -502, -214, 
1112, 2093, 980, -1603, 65, 1537, -1185, 385, 2049, 3411, 3367, 2605, -688, -566, -346, 
1141, 2103, 961, -1622, 90, 1532, -1215, 331, 2015, 3489, 3474, 2708, -683, -644, -473, 
1132, 2044, 912, -1588, 109, 1478, -1205, 336, 2015, 3508, 3508, 2742, -658, -702, -561, 
1093, 1922, 829, -1507, 131, 1376, -1151, 361, 1995, 3367, 3381, 2693, -610, -722, -610, 
1068, 1747, 678, -1407, 195, 1212, -1112, 395, 1888, 3059, 3108, 2542, -531, -790, -697, 
1068, 1517, 448, -1293, 309, 983, -1058, 419, 1683, 2630, 2747, 2322, -448, -888, -824, 
1024, 1278, 253, -1151, 385, 766, -966, 380, 1381, 2122, 2337, 2064, -356, -922, -893, 
927, 1063, 136, -995, 395, 600, -858, 307, 1063, 1654, 1947, 1830, -292, -883, -878, 
819, 863, 43, -841, 387, 453, -727, 239, 766, 1263, 1620, 1605, -229, -819, -844, 
692, 649, -43, -671, 368, 302, -600, 126, 429, 878, 1273, 1322, -151, -736, -814, 
497, 380, -117, -439, 307, 131, -444, -29, 29, 424, 814, 902, -48, -610, -746, 
268, 107, -161, -187, 214, -26, -248, -165, -312, -14, 307, 429, 39, -453, -610, 
87, -92, -180, 2, 134, -136, -73, -224, -507, -326, -97, 48, 73, -292, -453, 
-14, -190, -175, 102, 80, -183, 34, -214, -546, -463, -312, -136, 87, -195, -326, 
-39, -244, -204, 141, 82, -224, 78, -151, -468, -463, -366, -219, 97, -156, -244, 
-29, -253, -224, 141, 97, -239, 92, -97, -366, -385, -336, -248, 87, -122, -180, 
-39, -229, -190, 134, 75, -209, 92, -87, -307, -326, -292, -219, 73, -97, -141, 
-29, -214, -185, 122, 78, -200, 87, -73, -253, -283, -253, -190, 68, -82, -112, 
-9, -200, -190, 104, 90, -195, 78, -39, -204, -244, -224, -180, 68, -63, -78, 
-9, -185, -175, 97, 82, -180, 73, -19, -165, -209, -195, -161, 58, -43, -48, 
-9, -156, -146, 82, 68, -151, 73, -14, -141, -185, -175, -146, 39, -29, -24, 
-9, -136, -126, 73, 58, -131, 73, -9, -112, -156, -156, -131, 34, -19, -4, 
-9, -126, -117, 68, 53, -122, 73, 9, -87, -131, -136, -122, 34, 0, 9, 
-19, -112, -92, 65, 36, -102, 73, 19, -63, -107, -117, -122, 24, 9, 29, 
-19, -102, -82, 61, 31, -92, 73, 29, -48, -92, -107, -122, 34, 19, 48, 
-19, -107, -87, 63, 34, -97, 78, 19, -48, -82, -97, -112, 29, 14, 48, 
-19, -107, -87, 63, 34, -97, 82, 29, -39, -82, -92, -112, 29, 14, 53, 
-19, -107, -87, 63, 34, -97, 92, 34, -29, -73, -87, -102, 29, 14, 58, 
-24, -107, -82, 65, 29, -95, 97, 34, -29, -68, -82, -102, 29, 14, 63, 
-24, -117, -92, 70, 34, -104, 97, 43, -24, -63, -78, -92, 24, 14, 63, 
-24, -117, -92, 70, 34, -104, 97, 43, -14, -53, -73, -92, 24, 19, 68, 
-24, -117, -92, 70, 34, -104, 92, 48, -14, -53, -68, -92, 24, 19, 68, 
-19, -112, -92, 65, 36, -102, 92, 48, -9, -48, -68, -92, 24, 19, 73, 
-19, -122, -102, 70, 41, -112, 92, 53, -4, -48, -68, -87, 24, 29, 73, 
-19, -122, -102, 70, 41, -112, 92, 53, 0, -48, -68, -82, 24, 29, 73, 
-19, -117, -97, 68, 39, -107, 82, 53, 0, -43, -68, -82, 29, 29, 73, 
-19, -117, -97, 68, 39, -107, 82, 53, 0, -43, -68, -82, 29, 24, 73, 
-19, -107, -87, 63, 34, -97, 68, 39, 0, -34, -58, -87, 29, 19, 63, 
-19, -107, -87, 63, 34, -97, 63, 34, 0, -34, -53, -87, 29, 19, 63, 
-19, -112, -92, 65, 36, -102, 58, 29, 0, -39, -53, -87, 29, 19, 58, 
-19, -112, -92, 65, 36, -102, 53, 24, 0, -39, -58, -87, 29, 19, 58, 
-34, -102, -68, 68, 17, -85, 43, 9, -14, -43, -63, -87, 43, 19, 43, 
-34, -102, -68, 68, 17, -85, 39, 4, -19, -48, -68, -87, 43, 19, 34, 
-34, -102, -68, 68, 17, -85, 34, -4, -24, -48, -73, -92, 43, 19, 29, 
-29, -102, -73, 65, 21, -87, 29, -14, -29, -53, -78, -92, 43, 24, 24, 
-29, -97, -68, 63, 19, -82, 29, -14, -19, -48, -78, -82, 43, 34, 39, 
-34, -92, -58, 63, 12, -75, 29, -14, -19, -48, -78, -82, 43, 34, 39, 
-34, -87, -53, 61, 9, -70, 24, -14, -24, -48, -73, -82, 43, 34, 39, 
-34, -82, -48, 58, 7, -65, 24, -14, -24, -48, -73, -87, 43, 34, 39, 
-24, -73, -48, 48, 12, -61, 39, -9, -19, -48, -73, -87, 39, 43, 43, 
-24, -68, -43, 46, 9, -56, 39, -4, -19, -48, -68, -82, 34, 43, 48, 
-24, -63, -39, 43, 7, -51, 39, 0, -19, -48, -63, -82, 29, 48, 48, 
-24, -58, -34, 41, 4, -46, 39, 4, -19, -48, -58, -82, 24, 48, 53, 
-39, -68, -29, 53, -4, -48, 48, 4, -19, -48, -58, -73, 19, 39, 58, 
-39, -68, -29, 53, -4, -48, 53, 4, -19, -48, -58, -78, 19, 39, 63, 
-39, -68, -29, 53, -4, -48, 53, 4, -14, -53, -58, -78, 19, 39, 68, 
-39, -68, -29, 53, -4, -48, 53, 4, -14, -53, -58, -78, 19, 48, 73, 
-43, -63, -19, 53, -12, -41, 48, 9, -14, -53, -68, -87, 29, 48, 63, 
-43, -63, -19, 53, -12, -41, 48, 9, -9, -53, -73, -92, 29, 48, 68, 
-43, -58, -14, 51, -14, -36, 48, 9, -9, -53, -73, -92, 29, 53, 73, 
-43, -58, -14, 51, -14, -36, 48, 9, -9, -53, -73, -92, 29, 53, 73, 
-43, -53, -9, 48, -17, -31, 43, 9, -14, -63, -78, -97, 19, 53, 63, 
-43, -58, -14, 51, -14, -36, 43, 4, -19, -68, -82, -97, 19, 53, 63, 
-43, -58, -14, 51, -14, -36, 43, 0, -24, -73, -87, -97, 19, 53, 63, 
-43, -58, -14, 51, -14, -36, 43, -4, -29, -82, -92, -97, 19, 58, 68, 
-53, -48, 4, 51, -29, -21, 43, -4, -29, -82, -97, -112, 29, 58, 73, 
-53, -48, 4, 51, -29, -21, 43, -4, -29, -82, -97, -112, 29, 58, 73, 
-53, -48, 4, 51, -29, -21, 43, -4, -34, -82, -102, -112, 29, 58, 73, 
-53, -48, 4, 51, -29, -21, 43, -4, -34, -87, -102, -117, 29, 58, 73, 
-48, -58, -9, 53, -19, -34, 43, 9, -39, -87, -92, -112, 14, 58, 63, 
-48, -53, -4, 51, -21, -29, 48, 9, -39, -87, -92, -107, 14, 53, 68, 
-48, -53, -4, 51, -21, -29, 48, 9, -39, -92, -92, -102, 14, 48, 68, 
-48, -53, -4, 51, -21, -29, 48, 9, -39, -92, -102, -102, 19, 48, 68, 
-48, -53, -4, 51, -21, -29, 53, 0, -39, -92, -112, -117, 29, 43, 58, 
-58, -58, 0, 58, -29, -29, 53, 4, -48, -97, -117, -122, 24, 43, 63, 
-58, -58, 0, 58, -29, -29, 53, 4, -48, -102, -122, -122, 24, 48, 63, 
-63, -58, 4, 61, -34, -26, 53, 4, -43, -107, -122, -122, 24, 48, 63, 
-53, -73, -19, 63, -17, -46, 58, 9, -53, -117, -122, -122, 24, 43, 53, 
-53, -73, -19, 63, -17, -46, 58, 9, -58, -122, -126, -122, 24, 43, 53, 
-53, -73, -19, 63, -17, -46, 58, 9, -63, -126, -131, -131, 24, 43, 53, 
-53, -78, -24, 65, -14, -51, 63, 9, -63, -126, -136, -131, 24, 43, 53, 
-63, -87, -24, 75, -19, -56, 68, 19, -58, -141, -146, -146, 29, 43, 63, 
-63, -87, -24, 75, -19, -56, 68, 19, -63, -146, -151, -146, 29, 43, 63, 
-63, -87, -24, 75, -19, -56, 68, 19, -63, -146, -156, -146, 29, 43, 63, 
-63, -87, -24, 75, -19, -56, 68, 19, -63, -151, -165, -151, 29, 43, 63, 
-53, -92, -39, 73, -7, -65, 78, 29, -68, -146, -170, -151, 29, 43, 63, 
-58, -92, -34, 75, -12, -63, 78, 29, -68, -156, -175, -156, 29, 43, 63, 
-63, -97, -34, 80, -14, -65, 78, 29, -73, -161, -180, -161, 29, 48, 63, 
-63, -97, -34, 80, -14, -65, 82, 34, -82, -170, -195, -170, 29, 48, 63, 
-63, -102, -39, 82, -12, -70, 92, 43, -92, -185, -204, -180, 43, 39, 68, 
-63, -107, -43, 85, -9, -75, 92, 39, -97, -195, -209, -190, 43, 39, 68, 
-63, -112, -48, 87, -7, -80, 97, 39, -102, -204, -214, -200, 43, 43, 68, 
-73, -126, -53, 100, -9, -90, 102, 39, -107, -214, -224, -209, 43, 48, 68, 
-63, -126, -63, 95, 0, -95, 112, 39, -112, -214, -234, -214, 43, 48, 78, 
-63, -126, -63, 95, 0, -95, 117, 39, -117, -224, -244, -219, 43, 48, 78, 
-73, -126, -53, 100, -9, -90, 117, 39, -131, -234, -253, -224, 39, 53, 82, 
-73, -131, -58, 102, -7, -95, 117, 39, -136, -244, -258, -234, 39, 58, 82, 
-63, -141, -78, 102, 7, -109, 112, 43, -146, -263, -278, -244, 43, 58, 73, 
-68, -151, -82, 109, 7, -117, 122, 43, -156, -283, -292, -253, 43, 58, 73, 
-73, -161, -87, 117, 7, -124, 122, 34, -165, -297, -307, -258, 48, 58, 73, 
-78, -165, -87, 122, 4, -126, 117, 29, -180, -326, -322, -268, 53, 63, 73, 
-82, -170, -87, 126, 2, -129, 107, 19, -204, -351, -341, -283, 53, 53, 63, 
-82, -175, -92, 129, 4, -134, 112, 19, -219, -366, -361, -287, 58, 53, 58, 
-87, -185, -97, 136, 4, -141, 112, 19, -234, -385, -385, -302, 58, 53, 48, 
-92, -185, -92, 139, 0, -139, 112, 14, -258, -409, -409, -322, 63, 53, 39, 
-87, -204, -117, 146, 14, -161, 102, -9, -292, -444, -434, -336, 73, 48, 19, 
-97, -219, -122, 158, 12, -170, 102, -34, -317, -478, -458, -351, 82, 43, 14, 
-102, -234, -131, 168, 14, -183, 92, -53, -341, -507, -492, -370, 92, 43, 9, 
-107, -239, -131, 173, 12, -185, 87, -73, -375, -541, -517, -390, 102, 39, 4, 
-117, -239, -122, 178, 2, -180, 87, -92, -409, -585, -546, -424, 102, 48, -14, 
-131, -248, -117, 190, -7, -183, 87, -112, -439, -624, -580, -444, 107, 43, -24, 
-146, -263, -117, 204, -14, -190, 97, -126, -473, -653, -600, -458, 112, 43, -24, 
-156, -278, -122, 217, -17, -200, 102, -146, -507, -692, -639, -473, 122, 48, -29, 
-180, -283, -102, 231, -39, -192, 117, -161, -541, -732, -673, -497, 126, 58, -34, 
-185, -287, -102, 236, -41, -195, 117, -180, -585, -775, -707, -522, 131, 58, -43, 
-195, -302, -107, 248, -43, -204, 122, -200, -614, -819, -751, -551, 131, 63, -48, 
-204, -317, -112, 261, -46, -214, 126, -219, -653, -863, -790, -575, 136, 68, -53, 
-229, -322, -92, 275, -68, -207, 141, -248, -697, -917, -839, -605, 156, 78, -53, 
-239, -341, -102, 290, -68, -222, 146, -268, -732, -961, -878, -634, 161, 82, -63, 
-248, -351, -102, 300, -73, -226, 151, -292, -780, -1005, -917, -653, 165, 87, -68, 
-258, -366, -107, 312, -75, -236, 161, -317, -819, -1054, -956, -678, 170, 87, -73, 
-278, -390, -112, 334, -82, -251, 175, -336, -868, -1102, -995, -707, 170, 87, -68, 
-287, -405, -117, 346, -85, -261, 180, -351, -902, -1146, -1034, -732, 185, 92, -73, 
-297, -419, -122, 358, -87, -270, 195, -380, -941, -1190, -1083, -761, 195, 97, -82, 
-312, -434, -122, 373, -95, -278, 195, -400, -980, -1234, -1112, -790, 200, 102, -87, 
-322, -448, -126, 385, -97, -287, 209, -414, -1010, -1283, -1156, -824, 209, 107, -87, 
-331, -463, -131, 397, -100, -297, 214, -434, -1044, -1317, -1190, -844, 219, 112, -87, 
-341, -478, -136, 409, -102, -307, 219, -453, -1078, -1356, -1224, -863, 224, 117, -87, 
-341, -502, -161, 422, -90, -331, 224, -473, -1112, -1395, -1254, -888, 229, 122, -97, 
-356, -522, -165, 439, -95, -344, 234, -483, -1127, -1439, -1298, -917, 229, 122, -97, 
-361, -536, -175, 448, -92, -356, 239, -502, -1156, -1468, -1312, -941, 244, 122, -102, 
-370, -551, -180, 461, -95, -366, 248, -522, -1176, -1488, -1346, -951, 244, 122, -107, 
-370, -570, -200, 470, -85, -385, 253, -531, -1205, -1507, -1361, -971, 253, 122, -112, 
-361, -575, -214, 468, -73, -395, 253, -536, -1210, -1512, -1371, -971, 258, 122, -112, 
-356, -585, -229, 470, -63, -407, 258, -531, -1220, -1532, -1381, -976, 263, 122, -117, 
-356, -585, -229, 470, -63, -407, 258, -527, -1224, -1532, -1385, -980, 263, 112, -122, 
-356, -585, -229, 470, -63, -407, 258, -522, -1224, -1527, -1371, -985, 263, 107, -126, 
-346, -575, -229, 461, -58, -402, 268, -512, -1205, -1507, -1361, -976, 253, 112, -117, 
-341, -575, -234, 458, -53, -405, 263, -507, -1171, -1483, -1351, -961, 248, 107, -117, 
-331, -575, -244, 453, -43, -409, 263, -497, -1141, -1468, -1322, -946, 248, 107, -117, 
-326, -570, -244, 448, -41, -407, 258, -478, -1117, -1439, -1298, -922, 248, 107, -117, 
-322, -551, -229, 436, -46, -390, 263, -453, -1088, -1405, -1259, -902, 229, 107, -112, 
-307, -546, -239, 427, -34, -392, 258, -439, -1039, -1366, -1229, -883, 224, 107, -107, 
-287, -531, -244, 409, -21, -387, 248, -429, -1010, -1322, -1195, -858, 219, 102, -102, 
-273, -517, -244, 395, -14, -380, 239, -405, -980, -1273, -1161, -829, 214, 92, -87, 
-268, -497, -229, 383, -19, -363, 239, -385, -907, -1220, -1102, -800, 200, 78, -82, 
-244, -473, -229, 358, -7, -351, 224, -361, -883, -1161, -1054, -761, 195, 78, -78, 
-229, -444, -214, 336, -7, -329, 219, -331, -844, -1098, -1000, -722, 185, 73, -73, 
-224, -424, -200, 324, -12, -312, 209, -317, -790, -1029, -951, -678, 175, 68, -58, 
-195, -409, -214, 302, 9, -312, 190, -287, -732, -966, -883, -639, 156, 63, -58, 
