I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
-165,-346,-180,256,7,-263,175,-185,-473,-732,-678,-522,131,87,19
-156,-326,-170,241,7,-248,165,-165,-429,-668,-624,-483,122,82,19
-141,-302,-161,222,9,-231,156,-146,-380,-610,-575,-444,112,82,19
-131,-283,-151,207,9,-217,141,-126,-336,-551,-527,-409,107,73,19
-122,-268,-146,195,12,-207,136,-112,-302,-492,-473,-366,87,78,34
-107,-248,-141,178,17,-195,131,-92,-258,-448,-424,-336,78,73,43
-97,-229,-131,163,17,-180,126,-78,-224,-395,-385,-307,68,68,43
-82,-204,-122,143,19,-163,122,-63,-185,-356,-341,-268,68,63,43
-73,-195,-122,134,24,-158,122,-48,-151,-312,-297,-244,63,63,53
-68,-185,-117,126,24,-151,107,-39,-117,-283,-273,-224,58,58,58
-58,-175,-117,117,29,-146,92,-34,-97,-263,-248,-204,48,53,48
-58,-165,-107,112,24,-136,87,-29,-87,-244,-234,-195,48,48,48
-58,-156,-97,107,19,-126,82,-24,-78,-224,-219,-185,48,43,48
-58,-146,-87,102,14,-117,78,-19,-68,-204,-204,-175,48,39,48
-53,-141,-87,97,17,-114,58,-19,-53,-175,-175,-151,34,29,39
-53,-131,-78,92,12,-104,48,-14,-39,-156,-156,-136,34,34,39
-58,-122,-63,90,2,-92,48,-14,-24,-136,-136,-122,39,34,39
-53,-112,-58,82,2,-85,48,-9,-14,-112,-117,-107,39,34,39
-43,-102,-58,73,7,-80,43,-4,0,-92,-92,-92,29,24,29
-43,-107,-63,75,9,-85,39,-4,9,-78,-87,-82,29,14,24
-43,-107,-63,75,9,-85,34,-4,19,-63,-73,-78,29,14,19
-39,-102,-63,70,12,-82,24,-4,19,-53,-58,-73,29,14,14
-24,-92,-68,58,21,-80,4,4,24,-43,-39,-68,9,19,4
-19,-82,-63,51,21,-73,4,-4,34,-39,-39,-58,19,14,4
-19,-78,-58,48,19,-68,-4,-4,39,-29,-29,-48,24,0,9
-19,-68,-48,43,14,-58,-14,-4,48,-19,-19,-39,24,-4,9
-19,-68,-48,43,14,-58,-24,-9,53,-4,-14,-29,24,0,0
-19,-53,-34,36,7,-43,-24,-9,53,0,-9,-29,24,0,4
-19,-53,-34,36,7,-43,-19,-4,58,4,-4,-29,19,0,4
-19,-48,-29,34,4,-39,-19,-4,63,9,4,-24,19,4,4
-9,-43,-34,26,12,-39,-29,4,68,29,14,-19,14,4,4
-9,-39,-29,24,9,-34,-24,4,73,34,19,-14,14,0,9
-9,-34,-24,21,7,-29,-19,4,78,39,29,-9,14,-4,19
-4,-34,-29,19,12,-31,-19,4,82,48,39,-4,14,-4,24
-14,-24,-9,19,-2,-17,-14,9,87,63,48,4,4,9,29
-9,-19,-9,14,0,-14,-14,14,87,63,48,4,4,4,29
-4,-14,-9,9,2,-12,-14,24,97,63,53,14,4,4,29
-4,-14,-9,9,2,-12,-19,24,97,63,53,14,4,9,29
-4,-9,-4,7,0,-7,-9,39,107,82,53,19,-4,14,43
-4,-4,0,4,-2,-2,-9,39,112,82,58,24,-4,19,48
0,0,0,0,0,0,-4,39,112,87,58,24,-9,24,48
0,0,0,0,0,0,-4,39,112,87,58,24,-9,29,53
-4,-4,0,4,-2,-2,0,43,126,87,58,24,0,34,58
-4,-4,0,4,-2,-2,4,43,126,87,63,24,0,34,58
-4,-9,-4,7,0,-7,9,48,126,82,63,19,0,34,63
-4,-9,-4,7,0,-7,4,48,126,82,63,19,0,29,63
-4,-24,-19,14,7,-21,9,48,131,73,73,19,-9,39,63
-4,-24,-19,14,7,-21,9,53,131,78,73,24,-9,43,63
-4,-19,-14,12,4,-17,14,53,131,82,78,29,-9,43,63
-4,-19,-14,12,4,-17,14,53,131,87,78,29,-9,43,68
4,-34,-39,14,21,-36,19,63,131,87,78,24,0,34,78
4,-34,-39,14,21,-36,24,63,131,87,73,19,0,34,78
9,-29,-39,9,24,-34,29,63,136,82,68,14,0,34,78
9,-24,-34,7,21,-29,34,63,136,82,63,9,0,34,78
0,-34,-34,17,17,-34,34,63,126,82,63,0,0,43,68
0,-34,-34,17,17,-34,34,63,126,82,63,4,0,43,68
0,-34,-34,17,17,-34,34,63,126,82,63,4,0,43,68
0,-34,-34,17,17,-34,34,63,126,82,63,4,4,43,68
0,-34,-34,17,17,-34,43,53,126,73,53,4,-4,34,73
0,-34,-34,17,17,-34,43,53,126,73,53,4,-4,34,73
0,-34,-34,17,17,-34,43,53,126,73,53,0,-9,34,73
0,-29,-29,14,14,-29,43,53,126,78,53,0,-9,34,73
0,-19,-19,9,9,-19,43,63,136,87,63,9,-9,39,82
0,-19,-19,9,9,-19,43,63,136,87,63,9,-9,39,82
0,-19,-19,9,9,-19,43,63,136,82,63,9,-9,43,87
0,-19,-19,9,9,-19,43,63,136,82,63,9,-9,43,87
9,-19,-29,4,19,-24,43,53,126,82,63,9,-9,53,78
9,-19,-29,4,19,-24,43,53,126,82,63,9,-9,53,78
9,-19,-29,4,19,-24,48,53,126,82,63,9,-9,53,78
9,-19,-29,4,19,-24,48,53,126,82,63,9,-9,53,78
0,-29,-29,14,14,-29,48,63,126,82,53,9,0,43,78
0,-29,-29,14,14,-29,48,63,126,82,53,9,0,48,78
-4,-29,-24,17,9,-26,48,63,126,82,53,9,0,48,78
-4,-29,-24,17,9,-26,53,63,126,82,53,9,0,48,82
-4,-34,-29,19,12,-31,53,53,122,73,43,0,0,43,78
-4,-39,-34,21,14,-36,53,53,117,73,43,0,0,39,73
-4,-43,-39,24,17,-41,58,53,112,68,43,0,-4,34,68
-4,-48,-43,26,19,-46,58,53,102,68,39,0,-4,29,63
-9,-58,-48,34,19,-53,58,43,102,63,39,-4,4,24,53
-14,-58,-43,36,14,-51,58,43,102,58,39,-4,4,24,58
-24,-63,-39,43,7,-51,63,43,102,53,39,-4,4,29,58
-29,-63,-34,46,2,-48,63,43,102,48,39,-4,4,29,53
-29,-73,-43,51,7,-58,53,34,97,48,29,-14,-4,24,48
-24,-73,-48,48,12,-61,53,34,92,48,24,-14,-4,14,43
-19,-73,-53,46,17,-63,53,29,82,48,24,-14,-4,9,39
-14,-78,-63,46,24,-70,53,24,78,48,24,-19,0,4,34
-24,-68,-43,46,9,-56,43,9,68,39,19,-19,4,-4,29
-24,-68,-43,46,9,-56,29,9,68,39,19,-14,4,-9,19
-24,-63,-39,43,7,-51,9,14,68,39,19,-14,9,-14,14
-24,-58,-34,41,4,-46,0,14,68,39,19,-14,19,-14,9
-14,-63,-48,39,17,-56,-14,0,58,39,29,-4,29,-24,4
-14,-63,-48,39,17,-56,-19,0,58,34,29,-4,24,-19,0
-14,-68,-53,41,19,-61,-24,0,63,34,29,-4,24,-19,-4
-14,-68,-53,41,19,-61,-19,9,68,43,29,-4,24,-19,-4
-9,-58,-48,34,19,-53,-24,14,73,53,39,-14,29,-9,9
-19,-53,-34,36,7,-43,-14,24,102,68,58,0,24,4,34
-29,-34,-4,31,-12,-19,-4,43,161,122,87,24,9,29,68
-29,-4,24,17,-26,9,4,73,219,195,146,58,-9,53,102
-4,43,48,-19,-26,46,-9,102,297,302,234,112,-29,53,141
14,102,87,-58,-36,95,-19,136,400,419,351,195,-58,63,170
43,165,122,-104,-39,143,-39,195,531,570,478,278,-92,63,204
82,224,141,-153,-29,183,-53,273,668,727,605,361,-122,58,229
141,253,112,-197,14,183,-73,351,800,878,741,439,-141,58,253
195,297,102,-246,46,200,-87,444,951,1039,873,536,-165,48,287
244,375,131,-309,56,253,-112,517,1093,1215,1029,644,-200,48,322
292,473,180,-383,56,326,-151,566,1229,1385,1195,771,-234,39,346
375,585,209,-480,82,397,-209,629,1385,1605,1390,927,-283,29,370
478,727,248,-602,114,488,-278,746,1610,1873,1629,1098,-331,4,405
580,844,263,-712,158,553,-336,858,1781,2078,1820,1239,-380,-43,405
678,951,273,-814,202,612,-419,893,1854,2210,1952,1351,-409,-107,331
780,1102,322,-941,229,712,-536,858,1878,2337,2098,1488,-453,-180,239
897,1298,400,-1098,248,849,-692,800,1917,2518,2322,1683,-512,-263,131
985,1542,556,-1263,214,1049,-863,668,1942,2727,2571,1932,-561,-336,9
1039,1761,722,-1400,158,1241,-1010,507,1922,2913,2820,2161,-595,-419,-136
1058,1898,839,-1478,109,1368,-1102,400,1912,3064,3010,2342,-624,-488,-283
1068,1966,897,-1517,85,1432,-1137,336,1903,3157,3118,2449,-644,-551,-395
1083,1976,893,-1529,95,1434,-1171,292,1893,3230,3220,2527,-634,-605,-492
1083,1937,854,-1510,114,1395,-1185,248,1893,3289,3298,2591,-600,-673,-595
1054,1834,780,-1444,136,1307,-1176,248,1893,3245,3259,2581,-551,-741,-702
1039,1688,649,-1363,195,1168,-1132,292,1854,3020,3054,2454,-497,-824,-805
1049,1488,439,-1268,305,963,-1073,341,1712,2649,2732,2264,-419,-893,-883
1034,1259,224,-1146,405,741,-1005,341,1464,2196,2347,2020,-331,-912,-912
941,1063,122,-1002,409,592,-893,307,1171,1742,1961,1786,-273,-868,-878
834,873,39,-854,397,456,-771,234,863,1322,1639,1566,-224,-800,-819
722,668,-53,-695,387,307,-658,131,561,976,1332,1337,-151,-732,-790
566,444,-122,-505,344,161,-507,4,209,580,951,1000,-63,-624,-727
341,204,-136,-273,239,34,-307,-107,-146,151,478,566,4,-458,-585
117,-4,-122,-56,119,-63,-117,-200,-400,-204,43,146,53,-273,-400
-19,-122,-102,70,41,-112,-4,-234,-512,-419,-239,-102,78,-151,-273
-43,-170,-126,107,41,-148,39,-200,-463,-453,-326,-190,87,-97,-190
-34,-170,-136,102,51,-153,53,-117,-341,-375,-307,-219,68,-53,-122
-39,-156,-117,97,39,-136,68,-68,-253,-297,-258,-200,53,-4,-58
-29,-131,-102,80,36,-117,68,-43,-195,-248,-219,-165,34,14,-14
-39,-112,-73,75,17,-92,68,-19,-156,-219,-195,-151,29,34,19
-39,-107,-68,73,14,-87,63,-9,-122,-185,-175,-146,34,58,43
-43,-97,-53,70,4,-75,63,-9,-107,-175,-161,-136,34,63,48
-48,-87,-39,68,-4,-63,63,-19,-97,-161,-146,-131,24,68,58
-53,-87,-34,70,-9,-61,68,-14,-87,-146,-136,-122,24,68,58
-63,-87,-24,75,-19,-56,68,-19,-78,-151,-136,-126,29,68,63
-58,-87,-29,73,-14,-58,63,-9,-68,-141,-131,-122,29,63,63
-58,-87,-29,73,-14,-58,58,-4,-68,-141,-131,-122,29,58,63
-53,-87,-34,70,-9,-61,63,-4,-58,-136,-122,-122,29,58,68
-53,-92,-39,73,-7,-65,63,-4,-48,-126,-117,-117,29,58,68
-53,-97,-43,75,-4,-70,63,9,-48,-122,-112,-117,24,63,78
-63,-107,-43,85,-9,-75,63,4,-39,-117,-117,-126,34,53,82
-63,-107,-43,85,-9,-75,68,4,-34,-112,-117,-122,34,53,78
-63,-107,-43,85,-9,-75,68,4,-39,-112,-112,-122,34,58,73
-63,-112,-48,87,-7,-80,68,4,-43,-112,-112,-122,34,58,73
-68,-117,-48,92,-9,-82,78,0,-43,-122,-122,-131,34,58,63
-68,-117,-48,92,-9,-82,73,0,-43,-117,-122,-131,34,58,58
-73,-117,-43,95,-14,-80,73,-4,-43,-117,-122,-131,34,58,58
-73,-122,-48,97,-12,-85,68,-4,-43,-112,-117,-131,34,58,58
-78,-126,-48,102,-14,-87,68,-4,-48,-117,-126,-136,43,48,63
-82,-131,-48,107,-17,-90,73,-4,-48,-117,-126,-136,43,48,63
-87,-136,-48,112,-19,-92,73,-4,-48,-122,-126,-136,43,43,58
-92,-136,-43,114,-24,-90,78,-4,-48,-122,-126,-136,43,43,58
-82,-131,-48,107,-17,-90,73,-14,-43,-122,-126,-126,34,43,58
-82,-131,-48,107,-17,-90,73,-14,-43,-122,-126,-126,34,43,58
-82,-131,-48,107,-17,-90,73,-14,-43,-122,-126,-126,34,43,58
-87,-131,-43,109,-21,-87,73,-14,-43,-122,-126,-131,34,43,58
-87,-131,-43,109,-21,-87,73,-19,-43,-131,-122,-136,43,34,48
-87,-126,-39,107,-24,-82,73,-19,-43,-131,-122,-141,43,34,48
-87,-126,-39,107,-24,-82,73,-19,-48,-131,-117,-141,43,39,48
-87,-122,-34,104,-26,-78,73,-24,-48,-131,-117,-136,43,39,48
-82,-126,-43,104,-19,-85,63,-24,-53,-131,-131,-146,34,39,48
-82,-126,-43,104,-19,-85,63,-24,-53,-131,-131,-146,34,39,48
-87,-131,-43,109,-21,-87,63,-19,-53,-136,-131,-141,34,39,53
-87,-131,-43,109,-21,-87,63,-19,-53,-136,-131,-141,39,39,53
-87,-126,-39,107,-24,-82,53,-19,-48,-131,-126,-131,29,43,63
-87,-122,-34,104,-26,-78,53,-19,-43,-126,-122,-131,29,53,68
-87,-117,-29,102,-29,-73,53,-14,-39,-122,-122,-141,29,58,73
-82,-112,-29,97,-26,-70,53,-9,-34,-122,-117,-141,29,63,78
-78,-107,-29,92,-24,-68,58,4,-29,-117,-117,-126,24,73,92
-73,-102,-29,87,-21,-65,63,9,-29,-117,-117,-126,24,78,97
-68,-97,-29,82,-19,-63,68,14,-24,-112,-117,-126,24,82,102
-68,-92,-24,80,-21,-58,73,24,-19,-107,-117,-126,24,92,117
-68,-82,-14,75,-26,-48,78,29,-19,-107,-112,-117,24,102,126
-68,-82,-14,75,-26,-48,78,34,-14,-107,-112,-122,24,102,126
-68,-82,-14,75,-26,-48,78,34,-9,-107,-117,-122,24,102,126
-68,-82,-14,75,-26,-48,78,34,-4,-107,-117,-122,24,107,126
-68,-73,-4,70,-31,-39,82,43,4,-97,-117,-122,24,117,141
-68,-73,-4,70,-31,-39,82,43,9,-102,-117,-122,24,117,141
-68,-73,-4,70,-31,-39,87,48,9,-102,-112,-126,24,117,141
-68,-73,-4,70,-31,-39,87,48,9,-97,-107,-126,24,117,146
-68,-73,-4,70,-31,-39,97,48,9,-97,-117,-126,24,122,156
-68,-82,-14,75,-26,-48,97,53,9,-102,-117,-126,24,126,156
-68,-82,-14,75,-26,-48,97,53,4,-102,-117,-126,24,126,161
-68,-82,-14,75,-26,-48,97,53,4,-107,-122,-131,24,126,161
-68,-78,-9,73,-29,-43,102,48,4,-117,-122,-131,14,112,161
-68,-73,-4,70,-31,-39,102,48,4,-117,-126,-136,14,112,161
-68,-73,-4,70,-31,-39,102,48,4,-117,-126,-141,14,117,165
-68,-73,-4,70,-31,-39,107,53,4,-126,-131,-146,14,117,165
-73,-82,-9,78,-31,-46,107,53,-4,-126,-141,-146,24,117,161
-78,-82,-4,80,-36,-43,107,53,-4,-131,-141,-146,24,117,161
-82,-82,0,82,-41,-41,107,53,-9,-131,-151,-146,19,117,161
-92,-87,4,90,-48,-41,117,58,-9,-136,-156,-151,19,117,161
-102,-82,19,92,-61,-31,117,58,-29,-146,-170,-161,9,122,151
-102,-87,14,95,-58,-36,117,63,-29,-156,-175,-170,9,122,151
-102,-92,9,97,-56,-41,122,63,-34,-170,-180,-175,9,122,151
-102,-87,14,95,-58,-36,122,63,-39,-180,-195,-180,9,122,151
-107,-92,14,100,-61,-39,122,58,-53,-190,-200,-195,14,112,146
-107,-97,9,102,-58,-43,122,53,-63,-200,-209,-200,19,112,141
-107,-102,4,104,-56,-48,126,48,-68,-214,-224,-200,24,112,136
-107,-112,-4,109,-51,-58,131,48,-78,-229,-234,-204,29,112,136
-117,-126,-9,122,-53,-68,122,39,-92,-244,-248,-219,43,102,131
-117,-136,-19,126,-48,-78,122,39,-102,-258,-263,-229,43,102,126
-122,-146,-24,134,-48,-85,122,34,-112,-263,-268,-239,43,102,122
-126,-156,-29,141,-48,-92,122,24,-126,-278,-278,-253,43,107,117
-136,-161,-24,148,-56,-92,126,14,-146,-302,-292,-273,53,97,107
-141,-161,-19,151,-61,-90,126,4,-161,-322,-312,-278,53,97,112
-146,-165,-19,156,-63,-92,126,0,-175,-336,-326,-287,53,97,112
-146,-170,-24,158,-61,-97,131,-9,-195,-351,-336,-292,58,97,107
-151,-185,-34,168,-58,-109,126,-24,-219,-380,-361,-302,58,97,87
-151,-195,-43,173,-53,-119,126,-34,-239,-400,-380,-312,58,97,82
-156,-200,-43,178,-56,-122,122,-39,-258,-419,-405,-326,63,102,82
-170,-209,-39,190,-65,-124,122,-43,-273,-444,-424,-351,63,102,78
-185,-219,-34,202,-75,-126,136,-48,-302,-473,-448,-370,73,107,63
-195,-224,-29,209,-82,-126,136,-68,-326,-512,-478,-390,82,107,63
-200,-244,-43,222,-78,-143,136,-82,-356,-541,-507,-409,82,107,63
-204,-258,-53,231,-75,-156,141,-92,-385,-570,-536,-429,82,107,63
-219,-278,-58,248,-80,-168,146,-112,-419,-614,-566,-453,97,122,53
-224,-283,-58,253,-82,-170,146,-131,-444,-649,-595,-463,107,122,53
-234,-302,-68,268,-82,-185,151,-151,-483,-683,-629,-483,112,122,48
-244,-307,-63,275,-90,-185,161,-170,-512,-727,-668,-502,122,126,39
-258,-331,-73,295,-92,-202,170,-195,-551,-771,-702,-527,136,136,39
-273,-336,-63,305,-104,-200,175,-209,-585,-805,-732,-546,141,141,34
-292,-356,-63,324,-114,-209,180,-229,-624,-844,-771,-580,146,141,29
-302,-370,-68,336,-117,-219,180,-248,-663,-893,-810,-610,151,141,24
-322,-385,-63,353,-129,-224,190,-263,-697,-927,-844,-629,156,156,29
-331,-405,-73,368,-129,-239,204,-287,-732,-971,-883,-658,161,156,24
-341,-414,-73,378,-134,-244,214,-312,-766,-1019,-922,-688,170,161,14
-351,-424,-73,387,-139,-248,224,-341,-810,-1058,-971,-712,185,165,4
-351,-444,-92,397,-129,-268,229,-356,-849,-1098,-995,-732,180,161,9
-370,-463,-92,417,-139,-278,234,-380,-883,-1146,-1024,-756,185,170,0
-375,-478,-102,427,-136,-290,234,-400,-922,-1190,-1068,-775,200,170,0
-385,-502,-117,444,-134,-309,239,-419,-961,-1229,-1102,-795,204,165,-9
-385,-522,-136,453,-124,-329,248,-434,-985,-1259,-1122,-814,219,156,-24
-395,-536,-141,466,-126,-339,258,-453,-1024,-1298,-1156,-839,229,161,-29
-405,-551,-146,478,-129,-348,263,-468,-1054,-1337,-1190,-863,244,161,-43
-414,-566,-151,490,-131,-358,268,-497,-1088,-1381,-1224,-888,253,161,-48
-405,-566,-161,485,-122,-363,263,-497,-1102,-1405,-1249,-897,253,151,-58
-409,-575,-165,492,-122,-370,263,-507,-1122,-1429,-1263,-912,253,156,-68
-405,-585,-180,495,-112,-383,273,-517,-1137,-1439,-1273,-922,258,156,-68
-405,-590,-185,497,-109,-387,273,-522,-1141,-1449,-1288,-927,253,156,-73
-405,-595,-190,500,-107,-392,278,-522,-1137,-1454,-1288,-932,253,151,-63
-400,-595,-195,497,-102,-395,278,-517,-1137,-1459,-1293,-932,253,151,-63
-395,-595,-200,495,-97,-397,278,-517,-1141,-1449,-1288,-927,258,151,-58
-390,-595,-204,492,-92,-400,283,-512,-1132,-1439,-1273,-932,253,151,-58
-375,-580,-204,478,-85,-392,283,-497,-1107,-1405,-1249,-912,244,156,-48
-351,-575,-224,463,-63,-400,283,-488,-1088,-1366,-1220,-893,244,151,-48
-341,-570,-229,456,-56,-400,283,-458,-1044,-1337,-1195,-878,239,146,-43
-326,-556,-229,441,-48,-392,283,-434,-1005,-1302,-1166,-854,229,146,-43
-312,-531,-219,422,-46,-375,263,-414,-966,-1259,-1132,-824,224,141,-39
-302,-522,-219,412,-41,-370,258,-395,-927,-1215,-1098,-805,214,136,-29
-292,-507,-214,400,-39,-361,253,-380,-888,-1171,-1054,-771,204,136,-19
-283,-488,-204,385,-39,-346,248,-356,-844,-1117,-1005,-751,190,131,-14
-258,-458,-200,358,-29,-329,244,-326,-790,-1063,-951,-707,180,136,0
-239,-439,-200,339,-19,-319,239,-302,-741,-1005,-907,-673,165,131,9
-224,-419,-195,322,-14,-307,234,-278,-683,-941,-854,-629,156,131,14
-209,-400,-190,305,-9,-295,224,-253,-629,-878,-800,-590,141,126,24
-195,-366,-170,280,-12,-268,204,-224,-575,-819,-746,-546,126,122,24
-180,-341,-161,261,-9,-251,195,-209,-527,-766,-697,-512,117,117,29
-165,-312,-146,239,-9,-229,185,-185,-468,-692,-639,-483,107,112,34
-151,-287,-136,219,-7,-212,175,-156,-414,-634,-580,-444,97,107,39
-126,-278,-151,202,12,-214,161,-141,-375,-590,-531,-409,87,92,39
-117,-258,-141,187,12,-200,146,-126,-331,-531,-478,-375,82,82,39
-102,-234,-131,168,14,-183,131,-112,-283,-478,-429,-341,78,78,39
-92,-214,-122,153,14,-168,112,-97,-239,-424,-380,-312,78,63,39
-92,-195,-102,143,4,-148,102,-92,-204,-380,-351,-287,78,58,34
-78,-180,-102,129,12,-141,92,-73,-170,-341,-307,-258,68,53,43
-68,-165,-97,117,14,-131,82,-58,-146,-292,-273,-229,58,48,43
-53,-146,-92,100,19,-119,73,-43,-117,-258,-234,-190,58,43,43
-53,-136,-82,95,14,-109,53,-43,-92,-234,-209,-175,43,34,34
-43,-122,-78,82,17,-100,43,-34,-68,-200,-180,-156,43,29,39
-39,-107,-68,73,14,-87,39,-34,-53,-170,-156,-141,39,24,39
-34,-92,-58,63,12,-75,29,-24,-39,-151,-131,-126,34,19,39
-34,-97,-63,65,14,-80,24,-19,-24,-122,-122,-112,39,24,29
-24,-82,-58,53,17,-70,19,-14,0,-102,-102,-97,34,19,29
-19,-68,-48,43,14,-58,19,-14,14,-87,-78,-82,29,19,34
-14,-58,-43,36,14,-51,19,-14,34,-78,-58,-73,29,14,34
-24,-58,-34,41,4,-46,14,-19,39,-58,-48,-58,19,24,34
-9,-53,-43,31,17,-48,9,-14,39,-43,-29,-53,19,24,34
-9,-48,-39,29,14,-43,-4,-9,43,-24,-19,-43,19,24,34
-9,-48,-39,29,14,-43,-9,-9,53,-9,-9,-39,19,24,34
-14,-48,-34,31,9,-41,-9,-14,53,-9,0,-34,24,29,43
-19,-43,-24,31,2,-34,-4,-9,63,0,4,-29,19,29,43
-19,-39,-19,29,0,-29,-4,-9,73,4,14,-24,19,34,43
-24,-24,0,24,-12,-12,0,-9,82,4,19,-19,19,39,43
-24,-19,4,21,-14,-7,0,-4,87,19,14,-14,19,53,53
-14,-19,-4,17,-4,-12,0,-4,82,24,14,-14,4,43,58
-9,-19,-9,14,0,-14,-9,0,87,29,19,-9,0,48,68
-19,-19,0,19,-9,-9,0,0,97,39,29,-19,0,48,68
-19,-19,0,19,-9,-9,0,0,97,39,29,-19,0,48,68
-19,-19,0,19,-9,-9,0,0,97,39,29,-19,0,48,68
-19,-19,0,19,-9,-9,0,0,97,39,29,-19,0,48,68
-19,-24,-4,21,-7,-14,-4,4,97,39,29,-9,-4,58,78
-24,-24,0,24,-12,-12,-9,4,97,39,29,-9,-4,63,78
-34,-24,9,29,-21,-7,-4,0,97,39,29,-9,0,63,78
-34,-24,9,29,-21,-7,0,0,92,43,29,-9,0,63,78
-24,-24,0,24,-12,-12,9,0,92,48,43,-4,9,73,82
-24,-29,-4,26,-9,-17,9,4,97,48,39,-4,9,63,82
-24,-29,-4,26,-9,-17,9,9,102,48,43,-9,9,63,82
-19,-24,-4,21,-7,-14,4,14,97,43,48,-14,9,63,82
-24,-24,0,24,-12,-12,14,19,97,53,58,-14,0,63,82
-19,-24,-4,21,-7,-14,24,14,102,48,48,-9,9,63,82
-19,-29,-9,24,-4,-19,24,19,102,48,48,-4,14,53,87
-19,-29,-9,24,-4,-19,24,24,107,48,48,0,14,53,87
-9,-19,-9,14,0,-14,24,29,112,58,48,0,9,68,97
-9,-4,4,7,-7,0,24,29,112,58,48,0,4,68,102
-9,-4,4,7,-7,0,29,34,117,58,48,0,-4,68,102
-9,0,9,4,-9,4,29,34,122,58,53,4,-9,73,102
-19,-9,9,14,-14,0,39,43,122,63,48,4,-4,73,97
-19,-9,9,14,-14,0,43,43,122,63,48,4,-4,68,97
-19,-9,9,14,-14,0,48,43,122,63,53,4,-4,63,102
-14,-14,0,14,-7,-7,48,43,122,68,58,4,-4,63,102
-14,-24,-9,19,-2,-17,53,43,122,73,53,0,4,53,92
-9,-19,-9,14,0,-14,53,43,117,63,48,-4,4,43,87
-4,-14,-9,9,2,-12,53,48,122,53,48,0,4,39,82
-4,-14,-9,9,2,-12,48,43,117,43,43,-4,4,39,78
-9,-19,-9,14,0,-14,53,39,112,48,39,-4,4,39,78
-14,-24,-9,19,-2,-17,48,39,112,43,39,-4,4,39,78
-14,-29,-14,21,0,-21,48,39,107,43,34,-9,0,39,73
-19,-39,-19,29,0,-29,43,39,102,39,29,-14,0,39,73
-14,-34,-19,24,2,-26,29,24,102,29,19,-14,4,24,68
-14,-34,-19,24,2,-26,24,24,97,29,24,-14,9,24,58
-14,-39,-24,26,4,-31,19,29,92,24,24,-19,14,24,53
-14,-39,-24,26,4,-31,4,29,87,24,24,-19,19,19,43
-14,-34,-19,24,2,-26,-4,19,78,19,19,-24,19,14,29
-14,-34,-19,24,2,-26,-9,14,73,19,14,-24,19,14,24
-14,-29,-14,21,0,-21,-9,4,68,19,14,-24,19,9,19
-14,-29,-14,21,0,-21,-14,-4,63,19,9,-29,19,4,19
-14,-43,-29,29,7,-36,-4,-4,63,9,4,-29,19,14,19
-14,-43,-29,29,7,-36,-4,-4,63,9,4,-29,19,14,19
-9,-39,-29,24,9,-34,-4,-4,68,4,4,-29,19,14,19
-9,-34,-24,21,7,-29,-4,-4,68,4,4,-29,19,14,19
-19,-34,-14,26,-2,-24,-4,-14,58,4,4,-39,19,14,19
-19,-34,-14,26,-2,-24,-4,-14,58,4,4,-34,19,14,19
-19,-34,-14,26,-2,-24,-4,-14,58,4,4,-34,19,14,19
-19,-34,-14,26,-2,-24,-4,-14,58,4,4,-34,24,14,19
-29,-39,-9,34,-9,-24,4,-14,48,-4,-4,-34,24,19,34
-29,-43,-14,36,-7,-29,4,-14,48,-4,-4,-34,24,24,34
-29,-48,-19,39,-4,-34,4,-14,48,-4,-4,-39,19,29,34
-29,-48,-19,39,-4,-34,4,-14,48,0,-4,-39,19,34,34
-29,-48,-19,39,-4,-34,4,-14,48,9,-4,-39,19,39,34
-29,-48,-19,39,-4,-34,4,-14,48,9,-4,-39,19,39,34
-29,-48,-19,39,-4,-34,4,-14,48,4,-4,-39,19,43,39
-29,-48,-19,39,-4,-34,4,-14,48,4,-4,-39,19,43,39
-19,-39,-19,29,0,-29,4,-4,58,-4,4,-39,19,43,39
-19,-39,-19,29,0,-29,4,-4,58,-4,4,-39,19,43,39
-19,-39,-19,29,0,-29,9,-4,58,-4,4,-39,19,43,39
-19,-39,-19,29,0,-29,9,-4,58,-4,4,-39,19,43,39
-19,-48,-29,34,4,-39,9,-14,48,-4,-4,-39,19,34,39
-19,-48,-29,34,4,-39,9,-14,48,-4,-4,-39,19,39,39
-24,-48,-24,36,0,-36,9,-14,48,-4,-4,-39,19,39,39
-24,-48,-24,36,0,-36,14,-14,48,-4,-4,-39,19,39,43
-24,-48,-24,36,0,-36,14,-14,58,4,-4,-29,19,48,43
-24,-48,-24,36,0,-36,14,-14,58,4,-4,-29,19,48,43
-24,-48,-24,36,0,-36,19,-14,58,0,-4,-29,14,48,43
-24,-48,-24,36,0,-36,19,-14,53,0,-9,-29,14,48,43
-29,-58,-29,43,0,-43,29,-14,53,0,0,-43,24,53,53
-34,-58,-24,46,-4,-41,29,-14,53,0,0,-43,24,53,58
-43,-63,-19,53,-12,-41,34,-14,53,0,0,-43,24,58,58
-48,-63,-14,56,-17,-39,34,-14,53,0,0,-43,24,58,53
-53,-53,0,53,-26,-26,43,-4,63,0,0,-43,14,58,63
-53,-53,0,53,-26,-26,43,-4,63,0,-4,-43,14,53,63
-53,-53,0,53,-26,-26,43,-9,58,0,-4,-43,14,53,63
-53,-58,-4,56,-24,-31,43,-14,58,0,-4,-48,19,53,63
